"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"32518_at",0.1439606,0.004020346,1.708852,0.6088226,0.1056796,0.6048589,1.367057,0.08255555,1.082774,2.082385,0.5145656,2.756805,0.2642888,1.929284,1.036092,1.778876,0.6988922,1.502638,0.06364346,1.14771,0.5059062,0.08866316
"32519_at",2.023041,1.903908,0.1046349,0.8826994,1.181465,1.455521,0.3994643,0.7244787,1.200729,0.259503,0.7772786,0.3704148,2.065512,0.6171612,0.368534,1.560121,0.7449617,0.6425744,0.1183691,0.00334437,0.3474337,2.663401
"32520_at",0.6071967,0.4828573,0.1366612,1.311491,0.5197786,0.7488603,0.160805,0.03699233,0.5822472,0.38306,0.6522056,0.2267666,1.84906,0.03019149,0.4835236,0.9327302,0.4931053,0.766602,1.247089,0.6157571,1.038206,1.005972
"32521_at",5.069355,3.260487,5.737787,7.136659,6.095678,5.198277,7.090319,3.428748,3.272966,4.315646,5.485469,7.55351,3.302842,1.237134,7.027905,6.363309,0.9989036,1.467747,2.189128,0.3668472,5.412296,5.552514
"32522_f_at",3.28904,1.709742,2.84164,1.67216,1.509537,2.226891,2.028898,2.442461,2.34219,3.700912,1.093681,3.336387,3.676898,0.3708805,0.4416235,1.361983,2.600879,0.6241434,2.670463,0.5059507,3.033611,1.9275
"32523_at",5.167859,0.2436004,5.418817,1.35024,1.534419,4.610682,4.970885,2.743834,3.874304,4.921233,2.049627,5.61435,4.713775,1.27679,0.2069975,1.522366,4.762462,0.6023531,2.900518,1.229192,3.564988,3.729511
"32524_s_at",0.1197396,0.4635524,1.460008,0.9964997,0.6901183,0.995712,0.5540844,0.513396,0.3260513,1.029515,0.2853537,0.8187926,0.8621318,0.8974024,0.2175803,0.327379,2.994122,2.290359,0.4896202,3.360889,1.95809,1.094059
"32525_r_at",0.09211192,0.729466,0.1560357,0.4580022,0.2354235,0.7211213,0.1292101,0.1190798,0.4584791,0.1268325,0.08523203,0.1084003,0.6959278,0.0110559,0.2541349,0.2042582,0.008030167,0.1734366,1.134354,0.2345691,0.2487987,0.2315782
"32526_at",4.261068,0.4406856,0.1321889,1.565528,4.094512,0.01450548,1.279871,0.05410434,1.540149,1.274522,0.08730825,0.2525614,1.119187,1.186855,1.079242,1.70872,0.9365516,3.150232,0.6286042,0.4181647,1.829273,0.731822
"32527_at",0.76309,3.219459,5.044556,5.372658,2.675045,1.455037,5.265234,3.02476,1.220206,3.971319,2.860672,6.789229,1.907189,10.22002,0.3618719,2.117203,1.677735,3.411446,0.6919838,2.875883,4.398323,6.530183
"32528_at",1.442436,1.218068,1.216931,0.1629034,0.3202192,0.826283,0.7165344,0.07927285,0.09645193,0.805897,1.13124,0.02566399,0.4811985,0.4243328,1.180138,0.5864734,0.4781834,0.7878598,1.160296,0.5370758,1.42525,0.4108368
"32529_at",1.718308,1.485216,0.7335257,0.1087349,3.51223,1.905588,1.879119,2.401116,2.300285,0.6849723,4.513856,0.3193207,1.075479,0.06228945,2.458164,1.157676,2.147214,1.418355,2.323825,3.804827,0.9882079,1.294562
"32530_at",3.249813,0.5899109,0.923251,0.4817499,0.7552846,0.7096434,0.2830264,1.834022,0.7857657,0.8505294,1.025779,0.3509589,0.1706595,0.8712208,1.313543,2.862093,0.3238666,1.320623,0.468763,1.570011,0.1295247,0.1892199
"32531_at",0.3061471,4.901734,5.463895,3.529172,2.637686,0.6748789,2.798754,5.174512,5.274242,2.853033,1.835671,2.334496,1.836832,1.495362,3.062215,5.113529,4.893918,1.081213,0.1241272,2.823256,2.389924,3.902972
"32532_at",0.4568668,0.8222607,0.2666847,1.104307,1.695156,0.4416073,0.3409975,0.5639141,0.2556533,2.209555,0.5368214,1.119094,0.2141696,0.773572,0.9374396,0.5738056,1.065175,1.315635,0.4708439,1.01939,0.9474585,0.6793416
"32533_s_at",1.725359,1.080748,1.203358,2.447162,0.6874756,1.527135,0.4736657,1.730743,1.807164,1.635679,1.52728,1.881578,0.1970365,0.9062626,2.168785,0.5750935,0.6631798,0.675742,1.588623,0.3565223,1.903395,0.8376154
"32534_f_at",0.564202,0.907516,0.9096334,0.9616946,0.2337575,1.794875,0.6997893,1.657731,0.4688037,1.190536,0.6331598,0.8895949,1.178536,0.1241281,0.8228913,0.9129027,0.3016998,0.188793,2.38964,0.6316005,0.2588428,0.2315043
"32535_at",2.234175,1.09089,1.655129,6.53024,4.830664,1.729256,4.987333,2.082559,1.386487,3.174156,6.958241,5.537658,0.8320176,6.526225,4.215252,3.52799,4.552158,2.411298,1.630313,1.936857,5.497409,3.008556
"32536_at",2.291865,0.9031264,1.125839,1.727982,1.324414,1.076678,0.05168074,1.419266,0.7439581,0.001918054,0.6318875,1.464856,0.987055,2.235887,1.703945,0.6572561,2.199679,1.200132,1.451626,0.3789428,1.808596,2.011632
"32537_at",0.1161902,1.07458,0.6267655,0.951695,0.3913752,0.05227176,1.353886,0.7479817,0.09771397,1.037799,1.417381,0.8541895,2.882737,0.8762167,0.2436084,0.5430871,0.4528952,0.6814071,1.86864,0.4392172,0.05786656,1.637748
"32538_at",9.035512,6.725128,3.784851,0.1613151,4.675728,3.159579,9.283589,1.776914,7.635588,6.817261,9.635177,5.504224,2.109212,10.97867,9.800257,10.15834,8.668527,3.842011,7.60045,2.009971,6.089645,4.656446
"32539_at",0.2826305,0.3162073,0.2225166,1.506414,1.590006,0.9395783,0.3445838,1.371806,0.9843835,0.5451512,0.9588435,0.6546621,0.5990098,0.4962797,2.531664,0.576369,0.6779336,0.6085627,0.2080739,0.5139744,1.572554,1.563253
"32540_at",0.9355075,0.2448065,0.3777081,0.4214723,0.5487118,0.6441092,0.8140189,0.8082488,0.270865,0.3487277,0.3506926,0.113558,1.175201,0.1968891,1.278182,0.4500757,0.03377143,0.4906092,0.2231001,0.684255,0.8058869,0.08092499
"32541_at",1.980228,2.164419,0.6145029,0.9133386,2.459228,0.1674629,2.214679,1.008547,3.762135,1.647884,0.3706533,0.8587038,2.053627,1.35238,3.443713,0.6547531,2.158713,1.470457,2.791899,2.046092,3.512293,0.02342369
"32542_at",7.607736,4.585545,4.915914,6.863241,3.661634,6.750697,0.8883602,7.953545,6.981044,7.920256,0.8927045,5.946769,4.500916,9.055344,4.942625,6.727973,7.007249,3.150231,2.731493,5.184278,1.859676,3.722553
"32543_at",0.1371717,1.031794,0.2415594,0.0518314,0.03945654,1.035223,1.21899,2.118643,0.584925,0.3056648,2.787114,0.9310027,1.930826,1.073365,0.1364872,0.5410892,0.3519705,0.2917247,0.5604643,2.149276,0.9708778,0.9604229
"32544_s_at",1.820296,0.2329536,1.202697,1.901479,0.3992953,0.6944748,2.499372,1.936712,0.9850973,0.05468274,0.5088109,1.392084,0.3378763,0.5621868,2.272499,2.522018,2.123525,2.326419,0.5889724,2.404168,2.491306,0.7257261
"32545_r_at",0.9096066,0.3243545,1.351239,0.2795135,0.05294563,1.240732,2.216042,2.700845,0.8030076,1.479201,0.2935267,0.3761731,0.6145371,1.681182,0.3966753,2.7384,2.182183,0.3800028,0.7641838,1.946969,1.408723,0.6300376
"32546_at",2.885729,1.470188,0.6691086,1.062432,1.096012,1.365986,0.8722041,0.7419474,0.1495439,0.9686143,1.443535,3.003833,0.7428109,1.816715,2.306494,0.6132787,1.160223,1.536321,0.6779425,2.078637,1.701125,1.193789
"32547_at",0.8747176,1.061508,1.287902,0.5498587,0.2785419,1.061461,0.4045036,1.028447,1.061206,0.9013357,0.6559672,0.2475253,1.349239,0.8016123,0.3043992,0.04063522,1.087026,1.795092,0.9495238,1.219247,1.159744,0.1196561
"32548_at",1.292852,1.333909,4.095725,1.648117,2.124552,0.4095956,0.5888126,1.453856,1.686513,4.339113,0.5194932,1.50594,3.863276,2.17369,0.8603133,2.30848,0.7769322,2.561099,0.03698049,0.6583825,0.07665487,0.05849535
"32549_at",0.2188361,0.8157612,0.20596,1.069453,0.1472554,0.776819,0.5864116,1.125228,0.2861275,0.4292425,0.1779835,0.5613994,1.294321,1.567397,1.193149,0.01884734,1.291503,1.610007,1.440297,0.2616945,0.4861325,2.09023
"32550_r_at",1.176276,0.1460768,0.514835,0.1052579,0.3216351,1.133332,0.5546396,1.520692,0.1578863,0.2141438,1.545503,0.5911891,0.5231658,0.5402446,1.63203,0.779832,0.5850534,1.856428,0.7951598,1.488915,0.4535506,0.6555252
"32551_at",6.613339,0.268875,2.805298,6.395928,8.037126,0.1483375,0.04804853,1.310557,5.743603,4.764624,2.381973,0.04850321,5.60642,1.054996,0.2926201,5.622261,8.080882,1.110365,2.612623,4.335161,1.992169,1.724715
"32552_at",0.886654,0.156121,0.5720764,4.718917,0.1357394,1.279546,6.286732,0.2511081,2.697674,0.5249821,2.313123,2.804737,0.227326,1.60443,0.2621995,4.480743,0.4289731,5.996914,3.402545,8.851005,2.883623,3.367842
"32553_at",1.391921,0.1423805,1.04822,0.0506789,0.8936224,1.337766,1.566012,1.361499,0.6668734,1.252371,1.078869,0.3923737,1.268065,0.7559946,0.1362266,0.08683413,0.7403494,0.7324522,0.1134583,1.350239,0.9786441,1.419869
"32554_s_at",4.944,3.261553,1.673613,1.136049,2.756643,3.186838,0.8439236,2.484062,1.650299,1.680351,3.238943,1.652843,4.220457,3.973118,2.572341,0.9791403,1.39123,2.436686,0.8807811,1.591436,0.7499026,0.5186937
"32555_at",0.3303002,0.8567487,0.5034175,1.074683,1.344413,0.8795084,0.1671114,1.675326,0.78942,0.8630775,1.495764,0.3761334,1.59319,0.6324771,0.5110891,0.5999,0.2941032,0.2206287,0.4356497,0.639502,0.8026997,1.260479
"32556_at",2.046443,3.040489,0.8695477,0.6797666,0.7521321,2.537211,1.671018,1.934455,1.820161,3.516199,1.403525,0.2874574,1.766747,1.321887,0.2943435,2.126887,0.372504,1.626331,1.535878,2.876481,0.4560195,0.9626476
"32557_at",0.2376311,0.02560695,0.6136743,0.5290903,0.8282233,0.2279536,0.9160194,0.3816327,0.3758856,0.4738205,0.2436812,0.3447752,0.9482258,1.24376,0.08770468,0.1544508,0.46757,0.7121656,0.7955652,0.7087765,0.6385693,0.1306184
"32558_at",0.04344116,0.4363604,0.6083613,1.108069,2.058485,2.539967,0.5357053,0.7824937,1.232433,0.324167,0.6971771,1.754636,3.058598,0.6074273,1.633705,0.6649685,1.579175,0.6737166,0.2219959,0.07042279,0.6212733,0.4049681
"32559_s_at",1.135782,2.0714,2.882355,2.324775,3.281054,3.287206,0.7571287,0.467553,1.92867,4.075293,4.273797,2.91423,4.137303,0.7198002,2.302144,2.393566,1.129044,0.3204125,1.121632,0.6654921,1.649741,1.053128
"32560_s_at",1.771652,0.2692567,0.2223933,0.3900459,1.418043,0.738423,0.1355823,0.7765154,0.4251349,0.9232062,0.7103199,0.3449412,1.662445,0.1168444,0.1673548,0.3388786,0.1408525,0.5546598,1.570368,0.09527748,0.3284728,0.8148453
"32561_at",1.402493,0.7816607,1.359353,0.7739191,0.8409513,1.790005,1.042856,1.082359,3.284837,1.743259,3.175625,2.559977,2.086794,1.792185,0.6080433,0.7753865,2.141823,1.070327,2.098214,2.668313,0.4548955,1.937187
"32562_at",4.781337,0.8661662,0.2031225,5.215354,3.275699,0.001546396,2.269692,2.972649,0.09472366,0.3272103,1.404548,1.321362,0.3029474,0.6614315,2.399898,0.5606066,3.141413,0.1574892,0.6424841,0.9523198,1.335525,1.357845
"32563_at",0.7758818,2.61986,3.237553,2.266802,0.6047816,1.537656,0.6833676,3.711244,2.416604,3.271468,0.8139195,1.516359,4.145658,0.9312951,0.2358563,3.064241,2.737251,2.289379,1.615496,1.127971,2.167793,1.058474
"32564_at",1.257458,2.904786,2.940033,2.225632,2.352324,0.5960476,2.546908,0.2566669,0.8406545,3.481176,0.09563714,0.07827115,0.4622957,1.361899,1.365461,2.319757,0.1814826,1.572981,0.5325701,0.5481218,0.1010158,1.122116
"32565_at",4.864728,3.263324,0.2162396,4.664819,0.5288446,1.892885,0.2208128,2.627268,4.261315,2.542598,2.611399,4.875317,1.055988,3.336695,2.542668,3.10236,3.261523,1.994604,2.096253,1.104305,1.955616,2.222516
"32566_at",0.587635,1.605049,0.5858538,4.105029,4.729645,1.951954,1.842352,4.583512,2.736851,1.789321,4.768683,1.964116,2.950735,2.799939,2.939568,0.6600031,2.202649,3.380136,1.282489,2.119412,3.459537,4.450241
"32567_at",2.884271,0.5306713,0.7054772,0.593225,0.2716476,1.268909,1.338529,0.6740762,0.8521948,0.1205898,0.1370004,0.0324901,1.24489,0.5410754,1.815686,2.139592,0.4355233,1.780071,0.1909135,0.7355954,0.5459084,0.9630277
"32568_at",0.3326668,0.8959416,1.54317,0.2437525,1.491289,0.990976,0.1943769,0.8354394,0.6843323,0.3624766,0.1922784,1.009236,1.484147,1.674661,0.7987296,1.515707,5.139431,3.83289,2.35784,0.5917522,0.01185579,3.014682
"32569_at",0.7271927,3.311958,1.631701,1.229802,2.067093,2.250658,0.211548,1.457239,4.755858,0.4338034,1.945525,1.41145,2.451459,0.9224873,1.571241,2.711194,0.3467604,0.6643011,0.6836015,1.497794,2.329723,1.205544
"32570_at",0.1586615,5.15922,8.838857,2.821025,1.584362,5.583366,5.585051,3.712709,4.869375,9.116578,5.53943,6.643104,5.314761,4.273558,8.813394,3.885283,9.283354,3.472225,8.625796,0.2077028,5.862267,8.038755
"32571_at",2.872208,2.542945,1.772038,1.257979,5.251394,1.089937,4.600313,2.254992,0.9571678,4.092909,1.124766,4.827072,1.052101,1.276463,1.104686,0.956866,0.5285263,0.4705415,0.8560836,4.228706,0.8388997,0.9784399
"32572_at",1.356506,2.574533,1.519641,1.269405,0.3369586,1.320602,0.228814,2.911076,2.411911,1.806083,2.59022,1.206339,1.74779,1.548944,0.3018772,0.3458544,1.044564,0.1353092,2.099301,1.48911,1.078368,0.721402
"32573_at",1.447969,0.345967,1.637372,0.27792,0.8360106,1.699,1.565809,1.508858,0.5992946,1.343702,0.8217534,1.839794,2.259874,0.7022969,0.2779539,1.152071,0.5603536,1.566343,0.3322374,0.5905722,1.33923,0.585414
"32574_at",0.2251918,0.6749953,2.264419,2.31492,0.2387583,1.523897,1.539538,1.84635,1.787637,2.385179,2.239618,2.217326,0.8028465,1.532051,0.7407766,0.7116195,1.863277,2.758469,1.147527,1.129979,1.592524,1.004451
"32575_at",1.246335,1.643518,0.6828637,1.216793,0.112692,1.557243,0.4924617,1.22797,1.721916,0.01930658,0.03091356,0.731595,0.4928452,0.5079021,0.2428872,0.6372831,0.3154343,0.5451545,0.02085142,1.616705,1.470157,0.1206683
"32576_at",0.3109234,0.4207709,1.943813,0.9678544,2.749313,1.593972,1.250163,0.6818646,1.648642,1.19771,1.052736,0.30383,0.1966343,0.9505576,1.740021,0.4245684,0.1345365,0.8525848,0.4557833,1.57956,0.5709517,1.460252
"32577_s_at",1.444289,2.153988,1.731747,1.821476,2.232974,0.949512,1.818679,0.6772001,0.8826629,0.1312914,0.329379,1.44951,1.180071,0.0228584,1.231438,1.673101,0.6962152,0.06575923,1.767395,0.09743883,0.7255892,0.5742443
"32578_at",0.986111,0.5384278,0.1979936,0.2123381,0.8718416,0.09474596,0.1483969,0.6556619,2.268816,0.4399869,0.6074674,0.3801817,0.1686883,0.7965643,0.8973705,0.3928031,0.9719266,0.9850528,1.035101,0.5787205,1.580554,1.349536
"32579_at",2.075262,1.722996,0.1179031,1.30599,1.915098,0.2694205,1.132961,0.7449878,0.5787644,1.41971,1.495031,0.1850462,2.348579,0.6992979,1.483666,1.302152,0.6814978,0.3200034,1.924318,0.863914,1.256985,2.09425
"32580_at",0.7957984,1.773273,0.1698863,0.2061299,0.8110553,0.344815,0.5302181,0.6434203,0.3559404,1.818539,0.05649575,2.12285,1.94769,0.09912174,0.9484647,1.821932,0.4225566,0.6074263,0.5023313,0.1775076,0.4082725,1.169754
"32581_at",1.589472,0.7377385,0.6498732,1.013156,3.057736,5.669287,0.9027316,2.375654,3.658568,1.39807,2.388203,1.606058,0.01616021,1.363607,1.248973,1.142892,0.392423,3.196061,0.2497137,3.670453,2.153639,0.8307383
"32582_at",9.253303,1.977339,6.116629,0.6415356,1.907848,2.694784,8.040866,4.634459,3.690882,1.625114,7.367668,0.4935741,1.553107,8.961579,5.936927,7.732812,1.565917,6.525877,1.431391,9.401597,2.59765,6.498849
"32583_at",1.114466,1.614602,1.983779,0.7989655,0.4352667,5.479082,0.6132856,1.173255,4.321238,1.823442,4.66787,2.28847,2.445237,4.00205,0.9634636,2.074043,5.467103,1.144937,1.768755,2.797071,0.711566,3.316866
"32584_at",3.351303,0.7981853,1.034518,1.214879,1.833421,3.189678,1.040775,0.001580246,0.2140163,0.2143083,1.972096,1.207795,0.6304066,1.995321,0.6577041,1.695382,1.151847,0.8007946,0.6837373,0.2144583,1.948828,0.124743
"32585_at",3.025222,3.157693,1.807842,4.217324,0.80003,1.790628,3.846573,0.4245942,1.884686,1.46102,0.609496,6.113217,1.256029,4.228306,3.659861,1.19691,3.489902,1.647046,0.7485733,0.858767,3.555354,0.8830217
"32586_at",0.9408287,2.380634,0.09094769,0.9935764,1.553698,0.3459264,0.4102311,2.14237,1.286467,0.931241,0.6140029,0.9751478,1.584344,0.05075906,1.004136,0.777316,1.390363,1.690729,0.1112814,2.939915,0.06715132,1.214364
"32587_at",1.911574,0.6109486,5.408759,4.136908,4.816119,4.173273,4.219025,1.441439,1.586312,3.01366,5.400281,1.827571,0.2930048,1.877157,0.09726469,0.6598292,0.389996,1.019582,3.054743,1.394864,0.9563469,2.984862
"32588_s_at",2.749967,0.5782989,4.175106,2.355725,1.919463,3.639065,2.080945,0.6682684,0.4578981,1.84566,4.229053,1.026246,0.3389908,1.254475,0.967978,0.1633281,0.5609341,0.7926384,0.961219,2.270052,0.7866772,3.416238
"32589_at",3.915622,2.373479,1.312556,0.4985189,0.5449087,1.092256,1.710165,1.063241,1.197354,1.971957,0.1381923,2.830966,2.802508,1.711278,1.89318,1.365857,1.940331,1.496545,1.282845,2.535882,1.935444,1.005048
"32590_at",0.04463662,0.4015474,0.6593786,1.886427,1.975857,0.05788159,0.7233967,1.280397,0.5449071,0.8169169,0.4379431,0.6098119,0.5695405,0.1257623,0.2098981,1.026882,0.362489,1.032773,0.288552,0.8748582,0.3945078,0.6046523
"32591_at",0.6179794,1.232319,0.3034906,0.2404025,0.605252,0.01413972,0.1910099,0.9043548,0.5608393,1.122851,0.9045628,1.189881,0.6064244,0.2676192,0.2185338,2.88316,1.03062,0.06853534,1.176477,0.5246461,1.272743,0.6189588
"32592_at",0.4749592,0.1513137,0.3297065,0.3360568,0.9996448,1.140261,0.233259,1.738625,0.5097196,0.09228135,1.064512,1.215207,0.766531,0.1417411,0.3669186,0.2161836,0.7946936,1.217509,1.138496,1.373049,0.125304,1.07056
"32593_at",0.3248962,2.654426,0.1485295,1.097104,2.53629,2.910937,2.489162,0.4665144,1.234692,2.243252,0.5571472,0.5460521,0.2162755,5.102772,4.543974,3.809027,2.877579,1.271007,2.799478,1.427258,3.837273,1.277559
"32594_at",2.026055,1.508126,0.463713,0.5993922,1.004654,1.137502,0.072421,1.84933,0.6259384,0.671424,0.7464327,0.3525644,0.1222214,0.6007802,0.03427337,1.085735,0.9876757,0.8602415,1.023695,0.3529324,0.1667963,0.582846
"32595_at",0.743026,1.525415,0.3661366,0.349363,0.5244111,1.219799,2.207128,0.08817083,2.385905,0.4449908,1.67135,3.647975,0.3563607,0.8335886,1.673427,1.41813,0.277235,1.222785,1.016503,0.682315,1.439979,0.9390358
"32596_at",1.395321,1.423462,0.1819363,0.2514989,1.459129,3.9512,1.649674,3.40488,1.196474,0.3981731,1.386768,0.7041473,2.052388,1.793729,0.1769681,1.514608,1.118018,0.4493611,0.4136447,2.753476,0.08805846,0.8228624
"32597_at",1.953056,0.9353536,0.2398133,3.257228,4.498729,1.382433,0.2949824,1.889445,1.415077,0.7503451,0.9325714,0.2025556,0.9384463,0.4821685,1.49216,3.302304,1.242183,0.02683683,2.705205,0.007208924,0.9788418,0.3855939
"32598_at",5.396394,4.540779,2.288662,4.168448,0.08450953,1.382949,0.724722,7.309521,0.5296379,3.308294,0.617647,6.172403,0.05682005,5.918459,4.196652,7.379972,1.752371,6.522989,0.7707718,7.275702,2.894671,0.5672262
"32599_at",0.628916,1.409108,1.731481,0.9422437,2.334959,0.3285653,1.972827,1.481281,1.365933,0.1678397,0.6863723,1.883111,1.128779,1.011472,0.192784,2.221468,0.6882183,0.1823994,1.531241,0.6597757,1.940878,1.960926
"325_s_at",10.15259,10.52779,6.936327,0.9943513,0.1049637,0.7080087,6.631011,0.5870218,0.07432578,5.563649,8.695763,0.4316912,9.218492,1.259442,0.6797964,6.975012,0.1758988,4.215866,9.702828,0.8187313,0.4183095,0.2595512
"32600_at",1.005175,1.035526,1.045907,1.795056,0.3229393,1.180115,1.370218,0.1833942,0.4093582,1.348718,0.8737742,2.767632,0.9308335,0.602784,2.065786,0.9378501,0.157148,2.68396,0.07390062,5.7241,1.980909,0.3768033
"32601_s_at",1.203419,0.5844326,0.3126794,0.6990995,0.4577849,1.098833,0.1336532,0.4594778,1.249979,0.3383945,0.1719952,0.235625,0.6313855,0.2394983,0.1962424,0.5947392,0.348232,0.8530614,1.080104,0.7411746,0.5079243,1.349
"32602_at",4.083147,0.5780503,1.341486,1.000437,0.4267561,0.9075359,2.724894,3.170389,1.788749,0.3343719,0.6086603,2.333669,2.947421,0.3296173,3.636794,4.151754,1.33843,2.21551,0.40827,3.874869,0.8034761,0.7761162
"32603_at",0.6504933,1.545883,1.12303,0.04476799,1.380103,0.05991733,1.524914,0.155855,2.862937,1.803372,0.02421147,0.3338802,1.120813,0.8740859,0.1113569,0.5311283,0.3542823,0.1013115,0.4779268,0.471559,0.2084264,0.8980427
"32604_s_at",0.6744542,0.7403926,0.7010856,1.568913,0.2137392,2.14102,0.7437172,2.184999,0.1943953,0.6843823,0.06811255,0.7927632,1.810568,0.58049,1.121747,0.01204302,0.907932,0.3584376,1.669944,1.346454,0.1836457,1.162409
"32605_r_at",1.065978,6.031118,0.6790515,0.4578993,0.87584,2.569454,1.696684,1.806338,1.277335,0.7782406,0.4602984,1.343794,1.941471,1.126244,0.3535714,0.05776736,1.752074,3.374587,0.4734979,0.6569551,0.2909553,1.214477
"32606_at",3.089468,0.9813639,1.266682,2.717062,1.102535,0.02429897,2.005573,2.881728,0.4270775,0.7400139,0.3540296,2.164796,0.1912262,2.044607,3.213167,1.451078,5.366551,1.675803,0.9312675,1.384156,1.943619,0.08038616
"32607_at",2.760557,1.154506,2.565355,6.6798,0.9220038,2.231696,1.474997,3.020323,1.917284,0.8027398,6.032126,0.4348729,1.0139,2.985014,6.506032,2.196199,5.094842,3.225786,1.476972,1.467281,3.021686,0.3435982
"32608_at",1.908296,0.906858,0.4617862,0.6636302,0.8001518,0.76035,0.08911515,0.2796392,0.9303643,0.8582958,1.079155,0.6547302,1.504701,0.001030561,0.1732874,0.1691378,0.1485212,1.443252,0.2401362,2.299361,0.3868121,0.3202421
"32609_at",3.72246,3.894864,0.6010296,1.873345,6.507704,0.9934286,1.054425,0.2955609,0.3238167,3.206471,0.3422821,3.458895,2.023842,0.2527929,5.854161,4.124216,4.726989,4.532283,0.1785631,1.884011,3.240428,0.8728684
"32610_at",4.274727,1.948948,0.284173,0.3766034,2.755736,1.349299,1.059545,0.114544,1.747966,0.2510971,2.474238,0.3248683,0.7034107,0.3374462,1.998908,0.7242408,0.04072222,2.146159,1.072351,1.59506,1.646279,1.685276
"32611_at",0.6905263,3.582318,2.241653,0.997249,2.677008,1.831656,3.316549,1.955607,2.175616,1.589487,5.641984,2.956168,0.422081,2.895664,1.498955,3.095709,0.0329369,4.368129,1.873237,1.660496,3.785537,3.686168
"32612_at",5.474752,4.446874,2.750321,2.064832,0.8588844,0.0895467,3.852878,6.584554,5.73295,2.736186,2.780554,1.430483,0.9669208,4.312632,6.727472,4.321677,2.717071,4.376842,1.261541,4.421792,0.2501109,3.891992
"32613_at",0.4881216,0.3825261,0.2286074,2.676209,0.1891286,0.9242161,0.213407,0.2743571,0.3026195,0.9851706,0.3281127,0.1671459,1.448433,0.4067986,1.096042,0.490102,0.3969971,0.7190732,1.253342,0.5535471,1.858344,0.8784843
"32614_at",2.494232,1.881943,0.6350632,1.557165,0.8957676,0.3343722,0.4957065,1.838376,1.773118,1.227853,2.469281,0.5241272,1.011515,2.14624,0.5311495,1.195008,1.275659,0.1154945,1.438849,1.148791,1.31274,1.651016
"32615_at",1.911237,2.499772,0.598626,0.309468,0.4430345,0.2774594,1.870247,2.248747,0.5737676,2.976405,0.1918509,0.07312923,3.109616,0.5557119,0.6154907,0.4991467,1.174808,1.435765,1.455571,2.880235,1.48467,0.5116905
"32616_at",1.990817,1.669774,2.73422,0.2400357,0.04142303,0.1519308,0.9305877,2.123662,2.164474,3.782893,1.399818,3.470859,1.999937,7.820845,0.0778088,1.840306,1.341507,3.168431,4.166902,3.792198,3.475665,1.679443
"32617_at",1.897219,1.787389,1.599718,0.6911573,2.171748,0.06148776,1.384369,2.276521,0.1626385,1.347241,1.157595,3.029906,0.3296984,0.08154277,1.585607,0.6793825,0.3415709,0.5954264,1.044664,0.1729767,0.364254,0.7625225
"32618_at",2.157438,1.770603,0.6172628,0.08070003,0.7856814,0.7567972,1.384156,0.1696222,2.416734,1.812961,1.748698,0.6862885,0.7586947,1.208184,0.05018553,2.128048,0.8261756,1.867222,3.8706,0.3315956,3.212175,3.005644
"32619_at",1.770082,2.467941,0.7211533,2.019239,2.676557,1.241702,1.512137,0.6019313,0.6201328,0.02542372,1.218135,1.167081,1.014352,0.4814635,2.438751,0.2747184,1.50037,2.058016,2.011466,0.7330382,0.5880615,0.2560941
"32620_at",0.5764008,0.7295235,1.25973,1.276493,1.527969,6.929077,1.637667,1.242327,1.319509,0.1796038,1.194919,3.403319,1.44348,0.7879548,2.186546,0.2152974,1.494195,3.952646,1.367014,0.07432044,2.638442,2.274957
"32621_at",4.041524,2.257086,2.483956,1.341373,0.5182479,1.339411,0.3599777,0.1284965,0.3490749,0.2037376,1.682705,2.132934,0.5389113,1.515993,2.44529,4.157177,1.67215,2.484266,1.180884,2.00473,0.1655452,1.072176
"32622_at",0.0599954,0.3871003,0.2656689,0.170579,0.9486093,0.2216843,0.3463526,0.8281105,0.6642097,0.5485377,0.6727318,0.5111484,2.197213,0.3977343,0.3472272,0.465179,0.5830773,1.876396,0.987156,0.2316879,0.742116,0.1138134
"32623_at",2.974671,0.6616582,1.914023,0.001439675,1.065499,0.3531657,3.714072,2.235717,0.1302452,0.459963,0.5572963,0.9110836,0.01062818,1.745337,2.371085,1.247755,2.268777,0.7381485,1.830426,0.7597647,0.8694123,0.4655727
"32624_at",1.143673,0.08684466,1.963331,0.1065244,1.088312,2.749047,3.336729,0.4623515,1.957354,2.380135,0.02228012,3.893724,2.479885,3.797552,0.6837753,2.273531,2.115463,0.7935573,1.389667,3.770399,0.8351299,2.991213
"32625_at",2.541074,2.102097,0.7535499,0.5452458,0.3356538,0.3203338,0.1314781,1.288002,1.111606,1.505117,0.6932274,0.4442472,1.490625,1.515412,1.002931,0.2911499,1.470366,1.058108,0.4756204,0.2086406,1.95393,0.3060812
"32626_at",0.4114648,4.011891,6.150679,0.9361168,2.215505,0.794957,3.110879,2.15248,2.339831,1.950592,0.1030787,2.97082,2.075557,4.870064,0.06711555,5.362475,1.020746,4.385183,2.669379,1.567806,4.389426,3.558734
"32627_at",0.2977818,0.6699219,1.385519,0.0923999,0.8122518,1.547937,0.6161255,1.281692,0.4650965,1.169003,1.402296,0.4047581,0.7467585,5.496363,0.3406681,1.074891,0.5035033,2.116869,0.1702044,2.092965,0.6870715,2.889636
